temperature,humidity,ventilation rate,volume,CO2_variance,features,scaledFeatures,prediction
23.89,44.41,0.25,65.0,80155.87396999994,[2.3890000e+01 4.4410000e+01 2.5000000e-01 6.5000000e+01 8.0155874e+04],[ 0.74646079 -0.09157889  0.          0.          3.76932898],3
23.89,44.42,0.25,65.0,4909.247233333337,"[2.38900000e+01 4.44200000e+01 2.50000000e-01 6.50000000e+01
 4.90924723e+03]",[ 0.74646079 -0.08898288  0.          0.         -0.10246407],1
23.89,44.44,0.25,65.0,45253.45234666667,"[2.38900000e+01 4.44400000e+01 2.50000000e-01 6.50000000e+01
 4.52534523e+04]",[ 0.74646079 -0.08379088  0.          0.          1.97343514],1
23.89,44.45,0.25,65.0,3931.8660249999934,"[2.38900000e+01 4.44500000e+01 2.50000000e-01 6.50000000e+01
 3.93186602e+03]",[ 0.74646079 -0.08119488  0.          0.         -0.15275494],1
23.89,44.46,0.25,65.0,47084.37938000003,"[2.38900000e+01 4.44600000e+01 2.50000000e-01 6.50000000e+01
 4.70843794e+04]",[ 0.74646079 -0.07859887  0.          0.          2.06764495],3
23.89,44.47,0.25,65.0,100980.18000000004,[2.3890000e+01 4.4470000e+01 2.5000000e-01 6.5000000e+01 1.0098018e+05],[ 0.74646079 -0.07600287  0.          0.          4.84083753],3
23.89,44.49,0.25,65.0,1.5842000000001537,[23.89   44.49    0.25   65.      1.5842],[ 0.74646079 -0.07081086  0.          0.         -0.35498643],1
23.89,44.5,0.25,65.0,66653.12969999996,"[2.38900000e+01 4.45000000e+01 2.50000000e-01 6.50000000e+01
 6.66531297e+04]",[ 0.74646079 -0.06821486  0.          0.          3.07454925],3
23.89,44.51,0.25,65.0,55274.22655833332,"[2.38900000e+01 4.45100000e+01 2.50000000e-01 6.50000000e+01
 5.52742266e+04]",[ 0.74646079 -0.06561886  0.          0.          2.48905113],3
23.89,44.52,0.25,65.0,46607.220433333365,"[2.38900000e+01 4.45200000e+01 2.50000000e-01 6.50000000e+01
 4.66072204e+04]",[ 0.74646079 -0.06302286  0.          0.          2.04309288],3
23.89,44.53,0.25,65.0,49563.53887000001,"[2.38900000e+01 4.45300000e+01 2.50000000e-01 6.50000000e+01
 4.95635389e+04]",[ 0.74646079 -0.06042685  0.          0.          2.19520937],3
23.89,44.55,0.25,65.0,42995.912342857155,"[2.38900000e+01 4.45500000e+01 2.50000000e-01 6.50000000e+01
 4.29959123e+04]",[ 0.74646079 -0.05523485  0.          0.          1.85727408],1
23.89,44.56,0.25,65.0,85238.24890000004,"[2.38900000e+01 4.45600000e+01 2.50000000e-01 6.50000000e+01
 8.52382489e+04]",[ 0.74646079 -0.05263884  0.          0.          4.03084109],3
23.89,44.58,0.25,65.0,8.201249999999355,[23.89    44.58     0.25    65.       8.20125],[ 0.74646079 -0.04744684  0.          0.         -0.35464596],1
23.89,44.67,0.25,65.0,25.489799999999903,[23.89   44.67    0.25   65.     25.4898],[ 0.74646079 -0.02408281  0.          0.         -0.35375638],1
23.89,44.68,0.25,65.0,56566.6786666667,"[2.38900000e+01 4.46800000e+01 2.50000000e-01 6.50000000e+01
 5.65666787e+04]",[ 0.74646079 -0.02148681  0.          0.          2.55555387],3
23.89,44.7,0.25,65.0,81526.59309999995,"[2.38900000e+01 4.47000000e+01 2.50000000e-01 6.50000000e+01
 8.15265931e+04]",[ 0.74646079 -0.0162948   0.          0.          3.83985893],3
23.89,44.71,0.25,65.0,82803.30403333333,[2.3890000e+01 4.4710000e+01 2.5000000e-01 6.5000000e+01 8.2803304e+04],[ 0.74646079 -0.0136988   0.          0.          3.90555172],3
23.89,44.73,0.25,65.0,2.7612499999997864,[23.89    44.73     0.25    65.       2.76125],[ 0.74646079 -0.0085068   0.          0.         -0.35492587],1
23.89,44.74,0.25,65.0,85916.44203333327,[2.3890000e+01 4.4740000e+01 2.5000000e-01 6.5000000e+01 8.5916442e+04],[ 0.74646079 -0.00591079  0.          0.          4.06573732],3
23.89,44.75,0.25,65.0,481.12019999999944,[2.389000e+01 4.475000e+01 2.500000e-01 6.500000e+01 4.811202e+02],[ 0.74646079 -0.00331479  0.          0.         -0.33031205],1
23.89,44.76,0.25,65.0,346.62973333333247,"[2.38900000e+01 4.47600000e+01 2.50000000e-01 6.50000000e+01
 3.46629733e+02]","[ 7.46460787e-01 -7.18786724e-04  0.00000000e+00  0.00000000e+00
 -3.37232217e-01]",1
23.89,44.78,0.25,65.0,51061.70212999997,"[2.38900000e+01 4.47800000e+01 2.50000000e-01 6.50000000e+01
 5.10617021e+04]",[0.74646079 0.00447322 0.         0.         2.27229692],3
23.89,44.8,0.25,65.0,24.570050000000734,[23.89    44.8      0.25    65.      24.57005],[ 0.74646079  0.00966522  0.          0.         -0.3538037 ],1
23.89,44.82,0.25,65.0,60.45822499999997,[23.89     44.82      0.25     65.       60.458225],[ 0.74646079  0.01485723  0.          0.         -0.35195709],1
23.89,44.83,0.25,65.0,84.11044999999888,[23.89    44.83     0.25    65.      84.11045],[ 0.74646079  0.01745323  0.          0.         -0.35074007],1
23.89,44.85,0.25,65.0,269.33103333333486,"[2.38900000e+01 4.48500000e+01 2.50000000e-01 6.50000000e+01
 2.69331033e+02]",[ 0.74646079  0.02264524  0.          0.         -0.3412096 ],1
23.89,44.87,0.25,65.0,154.0012500000012,[ 23.89     44.87      0.25     65.      154.00125],[ 0.74646079  0.02783725  0.          0.         -0.34714386],1
23.89,44.88,0.25,65.0,2.8865333333336034,[23.89       44.88        0.25       65.          2.88653333],[ 0.74646079  0.03043325  0.          0.         -0.35491942],1
23.89,44.92,0.25,65.0,0.009799999999982174,[2.389e+01 4.492e+01 2.500e-01 6.500e+01 9.800e-03],[ 0.74646079  0.04081726  0.          0.         -0.35506744],1
23.89,45.01,0.25,65.0,90.85519999999872,[23.89   45.01    0.25   65.     90.8552],[ 0.74646079  0.06418129  0.          0.         -0.35039302],1
23.89,45.23,0.25,65.0,345.8450000000018,[2.38900e+01 4.52300e+01 2.50000e-01 6.50000e+01 3.45845e+02],[ 0.74646079  0.12129335  0.          0.         -0.3372726 ],1
23.89,45.24,0.25,65.0,841.7304499999942,[2.3890000e+01 4.5240000e+01 2.5000000e-01 6.5000000e+01 8.4173045e+02],[ 0.74646079  0.12388935  0.          0.         -0.31175696],1
23.89,45.29,0.25,65.0,540.3111583333313,"[2.38900000e+01 4.52900000e+01 2.50000000e-01 6.50000000e+01
 5.40311158e+02]",[ 0.74646079  0.13686937  0.          0.         -0.3272664 ],1
23.89,45.3,0.25,65.0,1.479199999999656,[23.89   45.3     0.25   65.      1.4792],[ 0.74646079  0.13946537  0.          0.         -0.35499184],1
23.89,45.31,0.25,65.0,1033.7604499999961,"[2.38900000e+01 4.53100000e+01 2.50000000e-01 6.50000000e+01
 1.03376045e+03]",[ 0.74646079  0.14206137  0.          0.         -0.30187611],1
23.89,45.47,0.25,65.0,2.4420500000000804,[23.89    45.47     0.25    65.       2.44205],[ 0.74646079  0.18359742  0.          0.         -0.35494229],1
23.89,45.91,0.25,65.0,22.044799999999153,[23.89   45.91    0.25   65.     22.0448],[ 0.74646079  0.29782155  0.          0.         -0.35393364],1
23.89,46.04,0.25,65.0,30539.089800000052,"[2.38900000e+01 4.60400000e+01 2.50000000e-01 6.50000000e+01
 3.05390898e+04]",[0.74646079 0.33156958 0.         0.         1.21631194],1
23.89,46.07,0.25,65.0,3.3540500000000826,[23.89    46.07     0.25    65.       3.35405],[ 0.74646079  0.33935759  0.          0.         -0.35489537],1
23.89,46.08,0.25,65.0,4.961250000000287,[23.89    46.08     0.25    65.       4.96125],[ 0.74646079  0.34195359  0.          0.         -0.35481267],1
23.89,46.19,0.25,65.0,100.3944499999962,[ 23.89     46.19      0.25     65.      100.39445],[ 0.74646079  0.37050963  0.          0.         -0.34990218],1
23.89,46.29,0.25,65.0,2296.3864499999986,"[2.38900000e+01 4.62900000e+01 2.50000000e-01 6.50000000e+01
 2.29638645e+03]",[ 0.74646079  0.39646966  0.          0.         -0.23690806],1
23.89,46.91,0.25,65.0,42.2280500000005,[23.89    46.91     0.25    65.      42.22805],[ 0.74646079  0.55742183  0.          0.         -0.35289512],1
23.89,47.74,0.25,65.0,0.18605000000007768,[23.89    47.74     0.25    65.       0.18605],[ 0.74646079  0.77289007  0.          0.         -0.35505837],1
23.89,47.86,0.25,65.0,31621.095200000003,"[2.38900000e+01 4.78600000e+01 2.50000000e-01 6.50000000e+01
 3.16210952e+04]",[0.74646079 0.80404211 0.         0.         1.27198621],1
23.89,47.87,0.25,65.0,15816.746566666669,"[2.38900000e+01 4.78700000e+01 2.50000000e-01 6.50000000e+01
 1.58167466e+04]",[0.74646079 0.80663811 0.         0.         0.4587781 ],1
23.89,47.9,0.25,65.0,335.2784333333355,"[2.38900000e+01 4.79000000e+01 2.50000000e-01 6.50000000e+01
 3.35278433e+02]",[ 0.74646079  0.81442612  0.          0.         -0.33781629],1
23.89,47.92,0.25,65.0,0.016200000000031925,[2.389e+01 4.792e+01 2.500e-01 6.500e+01 1.620e-02],[ 0.74646079  0.81961813  0.          0.         -0.35506711],1
23.89,47.94,0.25,65.0,334.3697999999945,[2.389000e+01 4.794000e+01 2.500000e-01 6.500000e+01 3.343698e+02],[ 0.74646079  0.82481013  0.          0.         -0.33786305],1
23.89,47.95,0.25,65.0,0.11520000000000873,[23.89   47.95    0.25   65.      0.1152],[ 0.74646079  0.82740613  0.          0.         -0.35506202],1
23.89,47.99,0.25,65.0,0.04500000000002046,[2.389e+01 4.799e+01 2.500e-01 6.500e+01 4.500e-02],[ 0.74646079  0.83779015  0.          0.         -0.35506563],1
23.89,48.0,0.25,65.0,24.71044999999901,[23.89    48.       0.25    65.      24.71045],[ 0.74646079  0.84038615  0.          0.         -0.35379648],1
23.89,48.02,0.25,65.0,0.1094333333333823,[23.89       48.02        0.25       65.          0.10943333],[ 0.74646079  0.84557815  0.          0.         -0.35506232],1
23.89,48.04,0.25,65.0,2.975700000000219,[23.89   48.04    0.25   65.      2.9757],[ 0.74646079  0.85077016  0.          0.         -0.35491483],1
23.89,48.06,0.25,65.0,0.4512499999999352,[23.89    48.06     0.25    65.       0.45125],[ 0.74646079  0.85596217  0.          0.         -0.35504473],1
23.89,48.32,0.25,65.0,0.001249999999992042,[2.389e+01 4.832e+01 2.500e-01 6.500e+01 1.250e-03],[ 0.74646079  0.92345824  0.          0.         -0.35506788],1
23.89,48.41,0.25,65.0,0.20303333333332366,[23.89       48.41        0.25       65.          0.20303333],[ 0.74646079  0.94682227  0.          0.         -0.3550575 ],1
23.89,48.44,0.25,65.0,0.012633333333332901,"[2.38900000e+01 4.84400000e+01 2.50000000e-01 6.50000000e+01
 1.26333333e-02]",[ 0.74646079  0.95461028  0.          0.         -0.3550673 ],1
23.89,48.97,0.25,65.0,0.296449999999986,[23.89    48.97     0.25    65.       0.29645],[ 0.74646079  1.09219843  0.          0.         -0.35505269],1
23.89,49.18,0.25,65.0,35357.18403333336,[2.3890000e+01 4.9180000e+01 2.5000000e-01 6.5000000e+01 3.5357184e+04],[0.74646079 1.14671449 0.         0.         1.46422556],1
23.89,49.19,0.25,65.0,35576.931633333385,"[2.38900000e+01 4.91900000e+01 2.50000000e-01 6.50000000e+01
 3.55769316e+04]",[0.74646079 1.14931049 0.         0.         1.47553261],1
23.89,49.22,0.25,65.0,704.2504499999947,[2.3890000e+01 4.9220000e+01 2.5000000e-01 6.5000000e+01 7.0425045e+02],[ 0.74646079  1.1570985   0.          0.         -0.31883095],1
23.89,49.25,0.25,65.0,361.80333333333533,"[2.38900000e+01 4.92500000e+01 2.50000000e-01 6.50000000e+01
 3.61803333e+02]",[ 0.74646079  1.16488651  0.          0.         -0.33645146],1
23.89,49.26,0.25,65.0,36397.03263333333,"[2.38900000e+01 4.92600000e+01 2.50000000e-01 6.50000000e+01
 3.63970326e+04]",[0.74646079 1.16748251 0.         0.         1.51773067],1
23.89,49.27,0.25,65.0,378.67629999999815,[2.389000e+01 4.927000e+01 2.500000e-01 6.500000e+01 3.786763e+02],[ 0.74646079  1.17007852  0.          0.         -0.33558327],1
23.89,49.28,0.25,65.0,34861.903433333326,"[2.38900000e+01 4.92800000e+01 2.50000000e-01 6.50000000e+01
 3.48619034e+04]",[0.74646079 1.17267452 0.         0.         1.43874104],1
23.89,49.38,0.25,65.0,940.0448000000055,[2.389000e+01 4.938000e+01 2.500000e-01 6.500000e+01 9.400448e+02],[ 0.74646079  1.19863455  0.          0.         -0.30669822],1
23.89,49.4,0.25,65.0,2561.1324499999873,"[2.38900000e+01 4.94000000e+01 2.50000000e-01 6.50000000e+01
 2.56113245e+03]",[ 0.74646079  1.20382655  0.          0.         -0.22328563],1
23.89,49.43,0.25,65.0,3917.010049999989,"[2.38900000e+01 4.94300000e+01 2.50000000e-01 6.50000000e+01
 3.91701005e+03]",[ 0.74646079  1.21161456  0.          0.         -0.15351935],1
23.89,49.44,0.25,65.0,2074.708930000006,"[2.38900000e+01 4.94400000e+01 2.50000000e-01 6.50000000e+01
 2.07470893e+03]",[ 0.74646079  1.21421056  0.          0.         -0.24831441],1
23.89,49.46,0.25,65.0,2793.789099999988,[2.3890000e+01 4.9460000e+01 2.5000000e-01 6.5000000e+01 2.7937891e+03],[ 0.74646079  1.21940257  0.          0.         -0.21131435],1
23.89,49.47,0.25,65.0,1914.1038666666664,"[2.38900000e+01 4.94700000e+01 2.50000000e-01 6.50000000e+01
 1.91410387e+03]",[ 0.74646079  1.22199857  0.          0.         -0.2565783 ],1
23.89,49.49,0.25,65.0,7959.404633333336,"[2.38900000e+01 4.94900000e+01 2.50000000e-01 6.50000000e+01
 7.95940463e+03]",[0.74646079 1.22719058 0.         0.         0.05448088],1
23.89,49.5,0.25,65.0,90.48423333333078,[23.89       49.5         0.25       65.         90.48423333],[ 0.74646079  1.22978658  0.          0.         -0.35041211],1
23.89,49.51,0.25,65.0,0.17405000000001877,[23.89    49.51     0.25    65.       0.17405],[ 0.74646079  1.23238258  0.          0.         -0.35505899],1
23.89,49.52,0.25,65.0,91.80125000000092,[23.89    49.52     0.25    65.      91.80125],[ 0.74646079  1.23497859  0.          0.         -0.35034434],1
23.89,49.56,0.25,65.0,3754.301200000003,[2.3890000e+01 4.9560000e+01 2.5000000e-01 6.5000000e+01 3.7543012e+03],[ 0.74646079  1.2453626   0.          0.         -0.16189148],1
23.89,49.57,0.25,65.0,0.11823333333331078,[23.89       49.57        0.25       65.          0.11823333],[ 0.74646079  1.2479586   0.          0.         -0.35506186],1
23.89,49.58,0.25,65.0,5839.562450000018,"[2.38900000e+01 4.95800000e+01 2.50000000e-01 6.50000000e+01
 5.83956245e+03]",[ 0.74646079  1.2505546   0.          0.         -0.05459498],1
23.89,49.63,0.25,65.0,5482.092050000004,"[2.38900000e+01 4.96300000e+01 2.50000000e-01 6.50000000e+01
 5.48209205e+03]",[ 0.74646079  1.26353462  0.          0.         -0.07298851],1
23.89,50.14,0.25,65.0,0.8220333333331427,[23.89       50.14        0.25       65.          0.82203333],[ 0.74646079  1.39593077  0.          0.         -0.35502565],1
23.89,50.15,0.25,65.0,2.376199999999891,[23.89   50.15    0.25   65.      2.3762],[ 0.74646079  1.39852677  0.          0.         -0.35494568],1
23.89,50.17,0.25,65.0,11.28125,[23.89    50.17     0.25    65.      11.28125],[ 0.74646079  1.40371878  0.          0.         -0.35448747],1
23.89,50.18,0.25,65.0,73.08063333333507,[23.89       50.18        0.25       65.         73.08063333],[ 0.74646079  1.40631478  0.          0.         -0.35130761],1
23.89,50.2,0.25,65.0,39174.80404999999,[2.3890000e+01 5.0200000e+01 2.5000000e-01 6.5000000e+01 3.9174804e+04],[0.74646079 1.41150678 0.         0.         1.66066008],0
23.89,50.21,0.25,65.0,0.08000000000003638,[23.89 50.21  0.25 65.    0.08],[ 0.74646079  1.41410279  0.          0.         -0.35506383],1
23.89,50.22,0.25,65.0,0.8580499999999285,[23.89    50.22     0.25    65.       0.85805],[ 0.74646079  1.41669879  0.          0.         -0.3550238 ],1
23.89,50.23,0.25,65.0,31.982699999998378,[23.89   50.23    0.25   65.     31.9827],[ 0.74646079  1.41929479  0.          0.         -0.35342229],1
23.89,50.34,0.25,65.0,3013.98479999999,[2.3890000e+01 5.0340000e+01 2.5000000e-01 6.5000000e+01 3.0139848e+03],[ 0.74646079  1.44785082  0.          0.         -0.19998425],0
23.89,50.36,0.25,65.0,116.43379999999813,[ 23.89    50.36     0.25    65.     116.4338],[ 0.74646079  1.45304283  0.          0.         -0.34907688],0
23.9,39.69,0.25,65.0,7.566050000000389,[23.9     39.69     0.25    65.       7.56605],[ 0.76817494 -1.31689225  0.          0.         -0.35467864],1
23.9,39.7,0.25,65.0,0.7937999999999885,[23.9    39.7     0.25   65.      0.7938],[ 0.76817494 -1.31429625  0.          0.         -0.3550271 ],1
23.9,39.72,0.25,65.0,796.0050000000014,[2.39000e+01 3.97200e+01 2.50000e-01 6.50000e+01 7.96005e+02],[ 0.76817494 -1.30910424  0.          0.         -0.31410974],1
23.9,39.74,0.25,65.0,407.1171,[2.390000e+01 3.974000e+01 2.500000e-01 6.500000e+01 4.071171e+02],[ 0.76817494 -1.30391224  0.          0.         -0.33411986],1
23.9,39.9,0.25,65.0,0.1200499999999766,[23.9     39.9      0.25    65.       0.12005],[ 0.76817494 -1.26237619  0.          0.         -0.35506177],1
23.9,39.93,0.25,65.0,502.444999999996,[2.39000e+01 3.99300e+01 2.50000e-01 6.50000e+01 5.02445e+02],[ 0.76817494 -1.25458818  0.          0.         -0.32921479],1
23.9,40.95,0.25,65.0,434.25882499999824,"[2.39000000e+01 4.09500000e+01 2.50000000e-01 6.50000000e+01
 4.34258825e+02]",[ 0.76817494 -0.98979589  0.          0.         -0.33272329],1
23.9,40.97,0.25,65.0,3.808799999999661,[23.9    40.97    0.25   65.      3.8088],[ 0.76817494 -0.98460388  0.          0.         -0.35487197],1
23.9,40.99,0.25,65.0,6457.024799999986,[2.3900000e+01 4.0990000e+01 2.5000000e-01 6.5000000e+01 6.4570248e+03],[ 0.76817494 -0.97941188  0.          0.         -0.02282364],1
23.9,41.01,0.25,65.0,3109.952066666677,"[2.39000000e+01 4.10100000e+01 2.50000000e-01 6.50000000e+01
 3.10995207e+03]",[ 0.76817494 -0.97421987  0.          0.         -0.19504628],1
23.9,41.03,0.25,65.0,2930.6961333333397,"[2.39000000e+01 4.10300000e+01 2.50000000e-01 6.50000000e+01
 2.93069613e+03]",[ 0.76817494 -0.96902786  0.          0.         -0.20426984],1
23.9,41.08,0.25,65.0,0.15679999999996944,[23.9    41.08    0.25   65.      0.1568],[ 0.76817494 -0.95604785  0.          0.         -0.35505988],1
23.9,41.09,0.25,65.0,6.661249999999917,[23.9     41.09     0.25    65.       6.66125],[ 0.76817494 -0.95345185  0.          0.         -0.3547252 ],1
23.9,41.12,0.25,65.0,2.877033333333345,[23.9        41.12        0.25       65.          2.87703333],[ 0.76817494 -0.94566384  0.          0.         -0.35491991],1
23.9,41.17,0.25,65.0,0.5100500000001056,[23.9     41.17     0.25    65.       0.51005],[ 0.76817494 -0.93268382  0.          0.         -0.3550417 ],1
23.9,41.18,0.25,65.0,183.8882999999983,[ 23.9     41.18     0.25    65.     183.8883],[ 0.76817494 -0.93008782  0.          0.         -0.34560603],1
23.9,41.2,0.25,65.0,2422.0799999999936,[2.39000e+01 4.12000e+01 2.50000e-01 6.50000e+01 2.42208e+03],[ 0.76817494 -0.92489581  0.          0.         -0.23044053],1
23.9,41.24,0.25,65.0,2.0,[23.9  41.24  0.25 65.    2.  ],[ 0.76817494 -0.9145118   0.          0.         -0.35496504],1
23.9,41.27,0.25,65.0,249.3144500000009,[ 23.9      41.27      0.25     65.      249.31445],[ 0.76817494 -0.90672379  0.          0.         -0.34223955],1
23.9,41.29,0.25,65.0,730.9686333333342,"[2.39000000e+01 4.12900000e+01 2.50000000e-01 6.50000000e+01
 7.30968633e+02]",[ 0.76817494 -0.90153179  0.          0.         -0.31745617],1
23.9,41.3,0.25,65.0,0.5831999999999214,[23.9    41.3     0.25   65.      0.5832],[ 0.76817494 -0.89893579  0.          0.         -0.35503794],1
23.9,41.33,0.25,65.0,4055.401799999995,[2.3900000e+01 4.1330000e+01 2.5000000e-01 6.5000000e+01 4.0554018e+03],[ 0.76817494 -0.89114778  0.          0.         -0.14639844],1
23.9,42.33,0.25,65.0,27.667900000000273,[23.9    42.33    0.25   65.     27.6679],[ 0.76817494 -0.63154749  0.          0.         -0.3536443 ],1
23.9,42.37,0.25,65.0,1.6522333333332497,[23.9        42.37        0.25       65.          1.65223333],[ 0.76817494 -0.62116348  0.          0.         -0.35498293],1
23.9,42.38,0.25,65.0,93.297799999998,[23.9    42.38    0.25   65.     93.2978],[ 0.76817494 -0.61856747  0.          0.         -0.35026734],1
23.9,42.39,0.25,65.0,0.10125000000007162,[23.9     42.39     0.25    65.       0.10125],[ 0.76817494 -0.61597147  0.          0.         -0.35506274],1
23.9,42.41,0.25,65.0,0.49005000000012156,[23.9     42.41     0.25    65.       0.49005],[ 0.76817494 -0.61077947  0.          0.         -0.35504273],1
23.9,42.43,0.25,65.0,1657.1072333333168,"[2.39000000e+01 4.24300000e+01 2.50000000e-01 6.50000000e+01
 1.65710723e+03]",[ 0.76817494 -0.60558746  0.          0.         -0.26980198],1
23.9,42.55,0.25,65.0,1.6927999999996401,[23.9    42.55    0.25   65.      1.6928],[ 0.76817494 -0.57443542  0.          0.         -0.35498085],1
23.9,42.56,0.25,65.0,498.73319999999745,[2.390000e+01 4.256000e+01 2.500000e-01 6.500000e+01 4.987332e+02],[ 0.76817494 -0.57183942  0.          0.         -0.32940578],1
23.9,42.57,0.25,65.0,161.10125000000286,[ 23.9      42.57      0.25     65.      161.10125],[ 0.76817494 -0.56924342  0.          0.         -0.34677853],1
23.9,42.59,0.25,65.0,1494.404450000004,"[2.39000000e+01 4.25900000e+01 2.50000000e-01 6.50000000e+01
 1.49440445e+03]",[ 0.76817494 -0.56405141  0.          0.         -0.27817381],1
23.9,42.6,0.25,65.0,825.8048000000086,[2.390000e+01 4.260000e+01 2.500000e-01 6.500000e+01 8.258048e+02],[ 0.76817494 -0.56145541  0.          0.         -0.3125764 ],1
23.9,42.61,0.25,65.0,95.25720000000048,[23.9    42.61    0.25   65.     95.2572],[ 0.76817494 -0.55885941  0.          0.         -0.35016652],1
23.9,42.63,0.25,65.0,0.8377333333332222,[23.9        42.63        0.25       65.          0.83773333],[ 0.76817494 -0.5536674   0.          0.         -0.35502484],1
23.9,42.64,0.25,65.0,65.66580000000042,[23.9    42.64    0.25   65.     65.6658],[ 0.76817494 -0.5510714   0.          0.         -0.35168913],1
23.9,42.65,0.25,65.0,4369.923299999993,[2.3900000e+01 4.2650000e+01 2.5000000e-01 6.5000000e+01 4.3699233e+03],[ 0.76817494 -0.5484754   0.          0.         -0.13021483],1
23.9,42.67,0.25,65.0,466.5426999999985,[2.390000e+01 4.267000e+01 2.500000e-01 6.500000e+01 4.665427e+02],[ 0.76817494 -0.54328339  0.          0.         -0.33106213],1
23.9,42.68,0.25,65.0,478.9512499999979,[2.3900000e+01 4.2680000e+01 2.5000000e-01 6.5000000e+01 4.7895125e+02],[ 0.76817494 -0.54068739  0.          0.         -0.33042365],1
23.9,42.7,0.25,65.0,749.6192000000054,[2.390000e+01 4.270000e+01 2.500000e-01 6.500000e+01 7.496192e+02],[ 0.76817494 -0.53549538  0.          0.         -0.31649651],1
23.9,42.72,0.25,65.0,879.9252299999982,[2.3900000e+01 4.2720000e+01 2.5000000e-01 6.5000000e+01 8.7992523e+02],[ 0.76817494 -0.53030338  0.          0.         -0.30979165],1
23.9,42.73,0.25,65.0,360.57970000000347,[2.390000e+01 4.273000e+01 2.500000e-01 6.500000e+01 3.605797e+02],[ 0.76817494 -0.52770737  0.          0.         -0.33651443],1
23.9,42.74,0.25,65.0,2776.853506666667,"[2.39000000e+01 4.27400000e+01 2.50000000e-01 6.50000000e+01
 2.77685351e+03]",[ 0.76817494 -0.52511137  0.          0.         -0.21218577],1
23.9,42.77,0.25,65.0,303.9284333333336,"[2.39000000e+01 4.27700000e+01 2.50000000e-01 6.50000000e+01
 3.03928433e+02]",[ 0.76817494 -0.51732336  0.          0.         -0.3394294 ],1
23.9,42.78,0.25,65.0,874.4126333333332,"[2.39000000e+01 4.27800000e+01 2.50000000e-01 6.50000000e+01
 8.74412633e+02]",[ 0.76817494 -0.51472736  0.          0.         -0.3100753 ],1
23.9,42.79,0.25,65.0,0.8978000000000427,[23.9    42.79    0.25   65.      0.8978],[ 0.76817494 -0.51213136  0.          0.         -0.35502175],1
23.9,42.83,0.25,65.0,520.9992000000028,[2.390000e+01 4.283000e+01 2.500000e-01 6.500000e+01 5.209992e+02],[ 0.76817494 -0.50174734  0.          0.         -0.32826009],1
23.9,42.86,0.25,65.0,114.22514666666476,[ 23.9         42.86         0.25        65.         114.22514667],[ 0.76817494 -0.49395934  0.          0.         -0.34919053],1
23.9,42.89,0.25,65.0,605.0904333333394,"[2.39000000e+01 4.28900000e+01 2.50000000e-01 6.50000000e+01
 6.05090433e+02]",[ 0.76817494 -0.48617133  0.          0.         -0.3239332 ],1
23.9,43.06,0.25,65.0,2.2684500000002323,[23.9     43.06     0.25    65.       2.26845],[ 0.76817494 -0.44203928  0.          0.         -0.35495123],1
23.9,43.16,0.25,65.0,33.79989166666619,[23.9        43.16        0.25       65.         33.79989167],[ 0.76817494 -0.41607925  0.          0.         -0.35332878],1
23.9,43.19,0.25,65.0,14.36083333333352,[23.9        43.19        0.25       65.         14.36083333],[ 0.76817494 -0.40829124  0.          0.         -0.35432902],1
23.9,43.21,0.25,65.0,125.51613333333201,[ 23.9         43.21         0.25        65.         125.51613333],[ 0.76817494 -0.40309923  0.          0.         -0.34860955],1
23.9,43.24,0.25,65.0,0.2534333333333167,[23.9        43.24        0.25       65.          0.25343333],[ 0.76817494 -0.39531123  0.          0.         -0.35505491],1
23.9,43.26,0.25,65.0,140.5506333333371,[ 23.9         43.26         0.25        65.         140.55063333],[ 0.76817494 -0.39011922  0.          0.         -0.34783596],1
23.9,43.32,0.25,65.0,218.233025,[ 23.9       43.32       0.25      65.       218.233025],[ 0.76817494 -0.3745432   0.          0.         -0.34383883],1
23.9,43.35,0.25,65.0,1.185799999999944,[23.9    43.35    0.25   65.      1.1858],[ 0.76817494 -0.36675519  0.          0.         -0.35500693],1
23.9,43.39,0.25,65.0,2428.3984299999966,"[2.39000000e+01 4.33900000e+01 2.50000000e-01 6.50000000e+01
 2.42839843e+03]",[ 0.76817494 -0.35637118  0.          0.         -0.23011542],1
23.9,43.41,0.25,65.0,4657.605633333336,"[2.39000000e+01 4.34100000e+01 2.50000000e-01 6.50000000e+01
 4.65760563e+03]",[ 0.76817494 -0.35117918  0.          0.         -0.11541222],1
23.9,43.42,0.25,65.0,4422.701250000006,"[2.39000000e+01 4.34200000e+01 2.50000000e-01 6.50000000e+01
 4.42270125e+03]",[ 0.76817494 -0.34858317  0.          0.         -0.12749916],1
23.9,43.43,0.25,65.0,3133.698099999996,[2.3900000e+01 4.3430000e+01 2.5000000e-01 6.5000000e+01 3.1336981e+03],[ 0.76817494 -0.34598717  0.          0.         -0.19382443],1
23.9,43.44,0.25,65.0,6217.240049999987,"[2.39000000e+01 4.34400000e+01 2.50000000e-01 6.50000000e+01
 6.21724005e+03]",[ 0.76817494 -0.34339117  0.          0.         -0.03516169],1
23.9,43.46,0.25,65.0,765.8895999999959,[2.390000e+01 4.346000e+01 2.500000e-01 6.500000e+01 7.658896e+02],[ 0.76817494 -0.33819916  0.          0.         -0.31565932],1
23.9,43.52,0.25,65.0,786.4578000000078,[2.390000e+01 4.352000e+01 2.500000e-01 6.500000e+01 7.864578e+02],[ 0.76817494 -0.32262314  0.          0.         -0.31460099],1
