#occupants;presence;date;millis;co2;temperature;humidity;volume;ventilation rate
2;True;2025-02-11 08:11:08.528000;1739261468528;1429.86;22.9;47.71;65;0.25
2;True;2025-02-11 08:11:13.586000;1739261473586;1429.9;22.91;47.57;65;0.25
2;True;2025-02-11 08:11:18.643000;1739261478643;1431.4;22.9;47.59;65;0.25
2;True;2025-02-11 08:11:23.700000;1739261483700;1431.28;22.9;47.62;65;0.25
2;True;2025-02-11 08:11:33.894000;1739261493894;1429.8;22.89;47.72;65;0.25
2;True;2025-02-11 08:11:38.951000;1739261498951;1430.35;22.87;47.78;65;0.25
2;True;2025-02-11 08:11:44.009000;1739261504009;1429.89;22.9;47.62;65;0.25
2;True;2025-02-11 08:11:49.068000;1739261509068;1429.73;22.91;47.35;65;0.25
2;True;2025-02-11 08:11:54.127000;1739261514127;1429.15;22.9;47.38;65;0.25
2;True;2025-02-11 08:11:59.186000;1739261519186;1427.93;22.91;47.45;65;0.25
2;True;2025-02-11 08:12:04.243000;1739261524243;1427.33;22.93;47.6;65;0.25
2;True;2025-02-11 08:12:09.302000;1739261529302;1427.87;22.91;47.58;65;0.25
2;True;2025-02-11 08:12:14.360000;1739261534360;1428.09;22.87;47.64;65;0.25
2;True;2025-02-11 08:12:19.419000;1739261539419;1429.46;22.9;47.58;65;0.25
2;True;2025-02-11 08:12:24.477000;1739261544477;1430.57;22.91;47.52;65;0.25
2;True;2025-02-11 08:12:29.536000;1739261549536;1431.07;22.91;47.49;65;0.25
2;True;2025-02-11 08:12:34.593000;1739261554593;1431.8;22.93;47.38;65;0.25
2;True;2025-02-11 08:12:39.651000;1739261559651;1432.87;22.91;47.5;65;0.25
2;True;2025-02-11 08:12:44.708000;1739261564708;1433.56;22.9;47.57;65;0.25
2;True;2025-02-11 08:12:49.766000;1739261569766;1432.79;22.93;47.62;65;0.25
2;True;2025-02-11 08:12:54.824000;1739261574824;1433.08;22.93;47.6;65;0.25
2;True;2025-02-11 08:12:59.881000;1739261579881;1433.38;22.94;47.53;65;0.25
2;True;2025-02-11 08:13:10.076000;1739261590076;1431.83;22.93;46.81;65;0.25
2;True;2025-02-11 08:13:15.133000;1739261595133;1430.38;22.97;47.02;65;0.25
2;True;2025-02-11 08:13:20.192000;1739261600192;1428.38;22.94;47.22;65;0.25
2;True;2025-02-11 08:13:25.251000;1739261605251;1425.23;22.98;47.34;65;0.25
2;True;2025-02-11 08:13:30.309000;1739261610309;1423.62;22.98;47.45;65;0.25
2;True;2025-02-11 08:13:35.367000;1739261615367;1423.03;22.98;47.52;65;0.25
2;True;2025-02-11 08:13:40.425000;1739261620425;1422.18;23.0;47.49;65;0.25
2;True;2025-02-11 08:13:45.483000;1739261625483;1421.46;23.0;47.41;65;0.25
2;True;2025-02-11 08:13:50.541000;1739261630541;1420.36;23.0;47.43;65;0.25
2;True;2025-02-11 08:13:55.600000;1739261635600;1418.69;23.03;47.41;65;0.25
2;True;2025-02-11 08:14:00.659000;1739261640659;1416.88;23.03;47.41;65;0.25
2;True;2025-02-11 08:14:05.717000;1739261645717;1416.34;23.05;47.39;65;0.25
2;True;2025-02-11 08:14:10.775000;1739261650775;1415.14;23.03;47.36;65;0.25
2;True;2025-02-11 08:14:15.832000;1739261655832;1414.67;23.04;47.33;65;0.25
2;True;2025-02-11 08:14:20.890000;1739261660890;1414.07;23.05;47.31;65;0.25
2;True;2025-02-11 08:14:25.947000;1739261665947;1413.35;23.05;47.31;65;0.25
2;True;2025-02-11 08:14:31.005000;1739261671005;1413.26;23.05;47.36;65;0.25
2;True;2025-02-11 08:14:36.062000;1739261676062;1413.8;23.04;47.47;65;0.25
2;True;2025-02-11 08:14:41.121000;1739261681121;1415.44;23.05;47.45;65;0.25
2;True;2025-02-11 08:14:46.179000;1739261686179;1416.53;23.07;47.38;65;0.25
2;True;2025-02-11 08:14:51.238000;1739261691238;1417.77;23.07;47.32;65;0.25
2;True;2025-02-11 08:14:56.297000;1739261696297;1419.75;23.07;47.2;65;0.25
2;True;2025-02-11 08:15:01.354000;1739261701354;1420.78;23.07;47.35;65;0.25
2;True;2025-02-11 08:15:06.413000;1739261706413;1422.02;23.05;47.36;65;0.25
2;True;2025-02-11 08:15:11.470000;1739261711470;1422.34;23.05;47.34;65;0.25
2;True;2025-02-11 08:15:16.529000;1739261716529;1423.34;23.08;47.34;65;0.25
2;True;2025-02-11 08:15:21.587000;1739261721587;1425.02;23.07;47.37;65;0.25
2;True;2025-02-11 08:15:26.646000;1739261726646;1426.2;23.07;47.39;65;0.25
2;True;2025-02-11 08:15:31.762000;1739261731762;1427.01;23.05;47.29;65;0.25
2;True;2025-02-11 08:15:36.817000;1739261736817;1427.4;23.05;47.24;65;0.25
2;True;2025-02-11 08:15:41.874000;1739261741874;1428.37;23.07;47.37;65;0.25
2;True;2025-02-11 08:15:46.930000;1739261746930;1427.92;23.03;47.41;65;0.25
2;True;2025-02-11 08:15:51.987000;1739261751987;1426.82;23.05;47.4;65;0.25
2;True;2025-02-11 08:15:57.043000;1739261757043;1426.89;23.07;47.44;65;0.25
2;True;2025-02-11 08:16:02.099000;1739261762099;1425.22;23.1;47.01;65;0.25
2;True;2025-02-11 08:16:07.155000;1739261767155;1423.74;23.08;46.68;65;0.25
2;True;2025-02-11 08:16:12.212000;1739261772212;1423.02;23.1;47.02;65;0.25
2;True;2025-02-11 08:16:17.269000;1739261777269;1422.38;23.05;47.24;65;0.25
2;True;2025-02-11 08:16:22.325000;1739261782325;1422.25;23.05;47.34;65;0.25
2;True;2025-02-11 08:16:27.380000;1739261787380;1422.63;23.04;47.33;65;0.25
2;True;2025-02-11 08:16:32.436000;1739261792436;1422.8;23.03;47.44;65;0.25
2;True;2025-02-11 08:16:37.492000;1739261797492;1423.49;23.07;47.5;65;0.25
2;True;2025-02-11 08:16:42.548000;1739261802548;1423.95;23.08;47.32;65;0.25
2;True;2025-02-11 08:16:47.603000;1739261807603;1423.18;23.08;46.9;65;0.25
2;True;2025-02-11 08:16:52.659000;1739261812659;1422.35;23.07;47.09;65;0.25
2;True;2025-02-11 08:16:57.715000;1739261817715;1421.81;23.08;47.25;65;0.25
2;True;2025-02-11 08:17:02.773000;1739261822773;1421.09;23.07;47.27;65;0.25
2;True;2025-02-11 08:17:07.828000;1739261827828;1421.4;23.08;47.25;65;0.25
2;True;2025-02-11 08:17:12.886000;1739261832886;1422.54;23.08;47.28;65;0.25
2;True;2025-02-11 08:17:17.942000;1739261837942;1423.4;23.1;47.31;65;0.25
2;True;2025-02-11 08:17:22.999000;1739261842999;1424.08;23.05;46.88;65;0.25
2;True;2025-02-11 08:17:28.055000;1739261848055;1424.38;23.07;46.5;65;0.25
2;True;2025-02-11 08:17:33.111000;1739261853111;1424.52;23.07;46.63;65;0.25
2;True;2025-02-11 08:17:38.167000;1739261858167;1423.81;23.07;47.1;65;0.25
2;True;2025-02-11 08:17:43.226000;1739261863226;1423.71;23.07;47.23;65;0.25
2;True;2025-02-11 08:17:48.281000;1739261868281;1423.9;23.1;47.26;65;0.25
2;True;2025-02-11 08:17:53.337000;1739261873337;1424.56;23.08;47.23;65;0.25
2;True;2025-02-11 08:17:58.393000;1739261878393;1424.84;23.05;47.18;65;0.25
2;True;2025-02-11 08:18:03.449000;1739261883449;1425.45;23.05;46.8;65;0.25
2;True;2025-02-11 08:18:08.505000;1739261888505;1425.78;23.05;46.69;65;0.25
2;True;2025-02-11 08:18:18.696000;1739261898696;1424.83;23.07;47.03;65;0.25
2;True;2025-02-11 08:18:28.812000;1739261908812;1423.76;23.1;47.23;65;0.25
2;True;2025-02-11 08:18:33.868000;1739261913868;1423.87;23.1;47.24;65;0.25
2;True;2025-02-11 08:18:38.926000;1739261918926;1424.33;23.11;47.25;65;0.25
2;True;2025-02-11 08:18:43.983000;1739261923983;1426.11;23.11;47.16;65;0.25
2;True;2025-02-11 08:18:49.040000;1739261929040;1427.32;23.1;47.09;65;0.25
2;True;2025-02-11 08:18:54.096000;1739261934096;1427.67;23.11;47.06;65;0.25
2;True;2025-02-11 08:18:59.152000;1739261939152;1428.09;23.11;46.66;65;0.25
2;True;2025-02-11 08:19:04.208000;1739261944208;1428.14;23.11;46.66;65;0.25
2;True;2025-02-11 08:19:09.265000;1739261949265;1426.84;23.13;46.8;65;0.25
2;True;2025-02-11 08:19:14.321000;1739261954321;1426.69;23.11;46.64;65;0.25
2;True;2025-02-11 08:19:19.378000;1739261959378;1425.91;23.13;46.26;65;0.25
2;True;2025-02-11 08:19:24.435000;1739261964435;1425.5;23.13;46.43;65;0.25
2;True;2025-02-11 08:19:29.491000;1739261969491;1425.27;23.1;46.76;65;0.25
2;True;2025-02-11 08:19:34.546000;1739261974546;1425.12;23.13;46.85;65;0.25
2;True;2025-02-11 08:19:39.603000;1739261979603;1425.32;23.14;46.29;65;0.25
2;True;2025-02-11 08:19:44.658000;1739261984658;1425.23;23.14;46.75;65;0.25
2;True;2025-02-11 08:19:49.714000;1739261989714;1425.31;23.11;47.08;65;0.25
2;True;2025-02-11 08:19:54.769000;1739261994769;1427.33;23.13;47.0;65;0.25
2;True;2025-02-11 08:19:59.826000;1739261999826;1428.31;23.11;46.72;65;0.25
2;True;2025-02-11 08:20:04.883000;1739262004883;1428.96;23.11;46.45;65;0.25
2;True;2025-02-11 08:20:09.939000;1739262009939;1429.18;23.13;46.86;65;0.25
2;True;2025-02-11 08:20:14.995000;1739262014995;1429.46;23.11;47.05;65;0.25
2;True;2025-02-11 08:20:20.052000;1739262020052;1430.11;23.14;47.13;65;0.25
2;True;2025-02-11 08:20:25.108000;1739262025108;1431.64;23.14;47.17;65;0.25
2;True;2025-02-11 08:20:30.165000;1739262030165;1432.44;23.14;46.88;65;0.25
2;True;2025-02-11 08:20:35.221000;1739262035221;1432.85;23.07;46.89;65;0.25
2;True;2025-02-11 08:20:40.278000;1739262040278;1433.79;23.13;47.1;65;0.25
2;True;2025-02-11 08:20:45.334000;1739262045334;1433.97;23.11;47.2;65;0.25
2;True;2025-02-11 08:20:50.392000;1739262050392;1434.03;23.11;47.22;65;0.25
2;True;2025-02-11 08:21:00.507000;1739262060507;1435.54;23.11;47.01;65;0.25
2;True;2025-02-11 08:21:05.562000;1739262065562;1435.31;23.11;47.05;65;0.25
2;True;2025-02-11 08:21:10.619000;1739262070619;1435.86;23.13;47.3;65;0.25
2;True;2025-02-11 08:21:15.674000;1739262075674;1436.58;23.1;47.39;65;0.25
2;True;2025-02-11 08:21:20.730000;1739262080730;1437.41;23.1;47.42;65;0.25
2;True;2025-02-11 08:21:25.785000;1739262085785;1439.65;23.1;47.4;65;0.25
2;True;2025-02-11 08:21:30.842000;1739262090842;1441.03;23.07;47.44;65;0.25
2;True;2025-02-11 08:21:35.897000;1739262095897;1442.31;23.08;47.5;65;0.25
2;True;2025-02-11 08:21:40.956000;1739262100956;1443.49;23.08;47.35;65;0.25
2;True;2025-02-11 08:21:46.011000;1739262106011;1444.76;23.05;47.24;65;0.25
2;True;2025-02-11 08:21:51.068000;1739262111068;1445.19;23.11;46.8;65;0.25
2;True;2025-02-11 08:21:56.124000;1739262116124;1445.65;23.11;47.09;65;0.25
2;True;2025-02-11 08:22:01.181000;1739262121181;1445.27;23.08;47.21;65;0.25
2;True;2025-02-11 08:22:06.237000;1739262126237;1444.85;23.05;47.22;65;0.25
2;True;2025-02-11 08:22:11.294000;1739262131294;1444.56;23.05;47.18;65;0.25
2;True;2025-02-11 08:22:16.350000;1739262136350;1445.35;23.05;47.23;65;0.25
2;True;2025-02-11 08:22:21.408000;1739262141408;1444.9;23.07;47.45;65;0.25
2;True;2025-02-11 08:22:26.464000;1739262146464;1445.99;23.05;47.43;65;0.25
2;True;2025-02-11 08:22:31.520000;1739262151520;1446.71;23.07;47.04;65;0.25
2;True;2025-02-11 08:22:36.575000;1739262156575;1446.79;23.07;46.78;65;0.25
2;True;2025-02-11 08:22:41.631000;1739262161631;1446.71;23.04;47.01;65;0.25
2;True;2025-02-11 08:22:46.687000;1739262166687;1446.85;23.05;47.24;65;0.25
2;True;2025-02-11 08:22:51.743000;1739262171743;1446.73;23.07;47.38;65;0.25
2;True;2025-02-11 08:22:56.798000;1739262176798;1446.9;23.08;47.46;65;0.25
2;True;2025-02-11 08:23:01.855000;1739262181855;1447.87;23.07;47.2;65;0.25
2;True;2025-02-11 08:23:06.912000;1739262186912;1448.0;23.07;46.85;65;0.25
2;True;2025-02-11 08:23:11.969000;1739262191969;1447.78;23.08;47.01;65;0.25
2;True;2025-02-11 08:23:17.024000;1739262197024;1447.9;23.08;47.26;65;0.25
2;True;2025-02-11 08:23:22.082000;1739262202082;1448.61;23.1;47.38;65;0.25
2;True;2025-02-11 08:23:27.138000;1739262207138;1449.04;23.08;47.28;65;0.25
2;True;2025-02-11 08:23:32.195000;1739262212195;1450.01;23.1;47.25;65;0.25
2;True;2025-02-11 08:23:37.250000;1739262217250;1451.47;23.11;47.31;65;0.25
2;True;2025-02-11 08:23:42.307000;1739262222307;1451.65;23.13;47.36;65;0.25
2;True;2025-02-11 08:23:47.363000;1739262227363;1451.69;23.1;47.27;65;0.25
2;True;2025-02-11 08:23:52.421000;1739262232421;1450.76;23.11;47.27;65;0.25
2;True;2025-02-11 08:23:57.476000;1739262237476;1451.47;23.11;47.26;65;0.25
2;True;2025-02-11 08:24:02.532000;1739262242532;1451.7;23.11;47.31;65;0.25
2;True;2025-02-11 08:24:07.588000;1739262247588;1453.0;23.11;47.24;65;0.25
2;True;2025-02-11 08:24:12.644000;1739262252644;1453.51;23.13;46.93;65;0.25
2;True;2025-02-11 08:24:17.700000;1739262257700;1452.6;23.14;46.77;65;0.25
2;True;2025-02-11 08:24:22.756000;1739262262756;1451.61;23.14;46.7;65;0.25
2;True;2025-02-11 08:24:32.948000;1739262272948;1450.4;23.14;47.32;65;0.25
2;True;2025-02-11 08:24:38.005000;1739262278005;1450.12;23.14;47.34;65;0.25
2;True;2025-02-11 08:24:43.062000;1739262283062;1449.44;23.13;47.23;65;0.25
2;True;2025-02-11 08:24:48.117000;1739262288117;1449.45;23.14;47.25;65;0.25
2;True;2025-02-11 08:24:53.174000;1739262293174;1449.9;23.17;47.17;65;0.25
2;True;2025-02-11 08:24:58.230000;1739262298230;1449.97;23.17;46.85;65;0.25
2;True;2025-02-11 08:25:03.287000;1739262303287;1448.99;23.17;46.74;65;0.25
2;True;2025-02-11 08:25:08.343000;1739262308343;1447.38;23.15;46.89;65;0.25
2;True;2025-02-11 08:25:13.400000;1739262313400;1445.9;23.17;47.06;65;0.25
2;True;2025-02-11 08:25:18.456000;1739262318456;1447.56;23.14;47.13;65;0.25
2;True;2025-02-11 08:25:28.574000;1739262328574;1448.94;23.1;47.33;65;0.25
2;True;2025-02-11 08:25:33.629000;1739262333629;1449.79;23.13;47.36;65;0.25
2;True;2025-02-11 08:25:38.685000;1739262338685;1451.47;23.11;47.23;65;0.25
2;True;2025-02-11 08:25:43.740000;1739262343740;1455.74;23.11;47.34;65;0.25
2;True;2025-02-11 08:25:48.797000;1739262348797;1459.46;23.1;47.33;65;0.25
2;True;2025-02-11 08:25:53.852000;1739262353852;1462.69;23.1;47.55;65;0.25
2;True;2025-02-11 08:25:58.908000;1739262358908;1468.03;23.08;47.6;65;0.25
2;True;2025-02-11 08:26:03.963000;1739262363963;1476.49;23.14;47.58;65;0.25
2;True;2025-02-11 08:26:09.020000;1739262369020;1479.58;23.14;47.46;65;0.25
2;True;2025-02-11 08:26:14.077000;1739262374077;1483.03;23.14;47.38;65;0.25
2;True;2025-02-11 08:26:19.134000;1739262379134;1482.5;23.15;47.3;65;0.25
2;True;2025-02-11 08:26:24.190000;1739262384190;1485.59;23.13;47.25;65;0.25
2;True;2025-02-11 08:26:29.247000;1739262389247;1486.48;23.13;47.14;65;0.25
2;True;2025-02-11 08:26:34.303000;1739262394303;1487.64;23.14;47.1;65;0.25
2;True;2025-02-11 08:26:39.360000;1739262399360;1485.72;23.11;47.22;65;0.25
2;True;2025-02-11 08:26:44.415000;1739262404415;1488.43;23.13;47.28;65;0.25
2;True;2025-02-11 08:26:49.472000;1739262409472;1489.98;23.13;47.22;65;0.25
2;True;2025-02-11 08:26:54.535000;1739262414535;1492.33;23.08;47.2;65;0.25
2;True;2025-02-11 08:26:59.593000;1739262419593;1493.98;23.13;47.18;65;0.25
2;True;2025-02-11 08:27:04.648000;1739262424648;1494.95;23.13;47.26;65;0.25
2;True;2025-02-11 08:27:09.704000;1739262429704;1496.51;23.13;47.3;65;0.25
2;True;2025-02-11 08:27:14.760000;1739262434760;1498.76;23.13;47.25;65;0.25
2;True;2025-02-11 08:27:19.816000;1739262439816;1498.69;23.13;47.25;65;0.25
2;True;2025-02-11 08:27:24.871000;1739262444871;1499.07;23.15;47.29;65;0.25
2;True;2025-02-11 08:27:29.927000;1739262449927;1500.12;23.14;47.32;65;0.25
2;True;2025-02-11 08:27:34.983000;1739262454983;1503.99;23.13;47.38;65;0.25
2;True;2025-02-11 08:27:40.041000;1739262460041;1504.81;23.07;47.5;65;0.25
2;True;2025-02-11 08:27:45.098000;1739262465098;1506.25;23.05;47.48;65;0.25
2;True;2025-02-11 08:27:50.154000;1739262470154;1506.36;23.07;47.4;65;0.25
2;True;2025-02-11 08:27:55.210000;1739262475210;1505.7;23.11;47.31;65;0.25
2;True;2025-02-11 08:28:00.267000;1739262480267;1505.32;23.08;47.32;65;0.25
2;True;2025-02-11 08:28:05.323000;1739262485323;1507.36;23.14;47.33;65;0.25
2;True;2025-02-11 08:28:10.380000;1739262490380;1507.37;23.08;47.35;65;0.25
2;True;2025-02-11 08:28:15.435000;1739262495435;1509.81;23.11;47.3;65;0.25
2;True;2025-02-11 08:28:20.492000;1739262500492;1509.95;23.1;47.2;65;0.25
2;True;2025-02-11 08:28:25.549000;1739262505549;1511.73;23.11;47.23;65;0.25
2;True;2025-02-11 08:28:30.606000;1739262510606;1512.28;23.11;47.23;65;0.25
2;True;2025-02-11 08:28:35.661000;1739262515661;1512.52;23.04;47.28;65;0.25
2;True;2025-02-11 08:28:45.851000;1739262525851;1512.4;23.13;47.3;65;0.25
2;True;2025-02-11 08:28:50.907000;1739262530907;1511.62;23.14;47.29;65;0.25
2;True;2025-02-11 08:28:55.962000;1739262535962;1511.68;23.14;47.34;65;0.25
2;True;2025-02-11 08:29:01.018000;1739262541018;1512.18;23.13;47.4;65;0.25
2;True;2025-02-11 08:29:06.074000;1739262546074;1512.55;23.11;47.16;65;0.25
2;True;2025-02-11 08:29:11.130000;1739262551130;1513.27;23.14;47.38;65;0.25
2;True;2025-02-11 08:29:16.188000;1739262556188;1514.15;23.11;47.44;65;0.25
2;True;2025-02-11 08:29:21.244000;1739262561244;1517.83;23.13;47.68;65;0.25
2;True;2025-02-11 08:29:26.300000;1739262566300;1522.43;23.13;47.93;65;0.25
2;True;2025-02-11 08:29:31.357000;1739262571357;1538.08;23.15;47.99;65;0.25
2;True;2025-02-11 08:29:36.413000;1739262576413;1549.55;23.15;47.95;65;0.25
2;True;2025-02-11 08:29:41.470000;1739262581470;1566.72;23.17;47.49;65;0.25
2;True;2025-02-11 08:29:46.526000;1739262586526;1565.59;23.14;47.24;65;0.25
2;True;2025-02-11 08:29:51.582000;1739262591582;1570.07;23.17;47.54;65;0.25
2;True;2025-02-11 08:29:56.640000;1739262596640;1570.0;23.14;47.79;65;0.25
2;True;2025-02-11 08:30:01.696000;1739262601696;1573.79;23.17;47.9;65;0.25
2;True;2025-02-11 08:30:06.751000;1739262606751;1576.4;23.14;47.77;65;0.25
2;True;2025-02-11 08:30:11.807000;1739262611807;1577.18;23.13;47.67;65;0.25
2;True;2025-02-11 08:30:16.863000;1739262616863;1578.74;23.15;47.53;65;0.25
2;True;2025-02-11 08:30:21.919000;1739262621919;1576.25;23.18;47.34;65;0.25
2;True;2025-02-11 08:30:26.975000;1739262626975;1575.59;23.18;47.61;65;0.25
2;True;2025-02-11 08:30:32.031000;1739262632031;1576.51;23.15;47.71;65;0.25
2;True;2025-02-11 08:30:37.086000;1739262637086;1578.0;23.18;47.71;65;0.25
2;True;2025-02-11 08:30:42.206000;1739262642206;1580.77;23.19;47.92;65;0.25
2;True;2025-02-11 08:30:47.263000;1739262647263;1581.76;23.22;47.91;65;0.25
2;True;2025-02-11 08:30:52.318000;1739262652318;1581.76;23.21;47.87;65;0.25
1;True;2025-02-11 18:27:51.089000;1739298471089;908.19;24.48;44.26;65;0.25
1;True;2025-02-11 18:27:56.161000;1739298476161;909.09;24.46;44.29;65;0.25
1;True;2025-02-11 18:28:01.233000;1739298481233;909.25;24.48;44.21;65;0.25
1;True;2025-02-11 18:28:06.304000;1739298486304;909.87;24.48;44.22;65;0.25
1;True;2025-02-11 18:28:11.376000;1739298491376;911.91;24.5;44.19;65;0.25
1;True;2025-02-11 18:28:16.449000;1739298496449;913.45;24.47;44.2;65;0.25
1;True;2025-02-11 18:28:21.523000;1739298501523;913.22;24.47;44.18;65;0.25
1;True;2025-02-11 18:28:26.597000;1739298506597;913.67;24.47;44.18;65;0.25
1;True;2025-02-11 18:28:31.670000;1739298511670;914.3;24.47;44.18;65;0.25
1;True;2025-02-11 18:28:36.742000;1739298516742;915.39;24.46;44.22;65;0.25
1;True;2025-02-11 18:28:41.816000;1739298521816;916.38;24.48;44.26;65;0.25
1;True;2025-02-11 18:28:46.889000;1739298526889;916.93;24.47;44.23;65;0.25
1;True;2025-02-11 18:28:51.961000;1739298531961;917.21;24.47;44.26;65;0.25
1;True;2025-02-11 18:28:57.034000;1739298537034;917.69;24.47;44.27;65;0.25
1;True;2025-02-11 18:29:02.151000;1739298542151;917.21;24.47;44.16;65;0.25
1;True;2025-02-11 18:29:07.223000;1739298547223;917.38;24.48;44.27;65;0.25
1;True;2025-02-11 18:29:17.432000;1739298557432;919.05;24.48;44.31;65;0.25
1;True;2025-02-11 18:29:22.505000;1739298562505;918.53;24.47;44.24;65;0.25
1;True;2025-02-11 18:29:27.577000;1739298567577;918.63;24.47;44.23;65;0.25
1;True;2025-02-11 18:29:32.649000;1739298572649;918.14;24.46;44.31;65;0.25
1;True;2025-02-11 18:29:37.721000;1739298577721;918.26;24.5;44.31;65;0.25
1;True;2025-02-11 18:29:42.793000;1739298582793;917.99;24.44;44.31;65;0.25
1;True;2025-02-11 18:29:47.866000;1739298587866;918.84;24.48;44.33;65;0.25
1;True;2025-02-11 18:29:52.940000;1739298592940;918.2;24.46;44.33;65;0.25
1;True;2025-02-11 18:29:58.013000;1739298598013;918.42;24.47;44.31;65;0.25
1;True;2025-02-11 18:30:03.085000;1739298603085;919.1;24.48;44.32;65;0.25
1;True;2025-02-11 18:30:08.159000;1739298608159;919.52;24.46;44.29;65;0.25
1;True;2025-02-11 18:30:13.232000;1739298613232;920.18;24.48;44.34;65;0.25
1;True;2025-02-11 18:30:18.305000;1739298618305;920.7;24.48;44.32;65;0.25
1;True;2025-02-11 18:30:23.420000;1739298623420;921.23;24.5;44.32;65;0.25
1;True;2025-02-11 18:30:28.493000;1739298628493;922.67;24.5;44.29;65;0.25
1;True;2025-02-11 18:30:33.566000;1739298633566;923.93;24.48;44.26;65;0.25
1;True;2025-02-11 18:30:38.640000;1739298638640;924.07;24.48;44.31;65;0.25
1;True;2025-02-11 18:30:43.712000;1739298643712;923.93;24.47;44.39;65;0.25
1;True;2025-02-11 18:30:48.784000;1739298648784;924.74;24.51;44.35;65;0.25
1;True;2025-02-11 18:30:53.856000;1739298653856;925.98;24.51;44.35;65;0.25
1;True;2025-02-11 18:31:04.067000;1739298664067;927.24;24.51;44.35;65;0.25
1;True;2025-02-11 18:31:09.139000;1739298669139;928.19;24.53;44.29;65;0.25
1;True;2025-02-11 18:31:14.210000;1739298674210;929.95;24.5;44.32;65;0.25
1;True;2025-02-11 18:31:19.282000;1739298679282;930.26;24.51;44.24;65;0.25
1;True;2025-02-11 18:31:24.355000;1739298684355;930.29;24.53;44.3;65;0.25
1;True;2025-02-11 18:31:29.429000;1739298689429;930.33;24.53;44.3;65;0.25
1;True;2025-02-11 18:31:34.502000;1739298694502;931.75;24.5;44.25;65;0.25
1;True;2025-02-11 18:31:39.575000;1739298699575;931.51;24.51;44.26;65;0.25
1;True;2025-02-11 18:31:44.690000;1739298704690;930.57;24.51;44.29;65;0.25
1;True;2025-02-11 18:31:49.763000;1739298709763;931.23;24.53;44.3;65;0.25
1;True;2025-02-11 18:31:54.836000;1739298714836;931.32;24.48;44.31;65;0.25
1;True;2025-02-11 18:31:59.910000;1739298719910;931.88;24.5;44.33;65;0.25
1;True;2025-02-11 18:32:04.982000;1739298724982;932.79;24.48;44.32;65;0.25
1;True;2025-02-11 18:32:10.055000;1739298730055;932.47;24.47;44.27;65;0.25
1;True;2025-02-11 18:32:15.128000;1739298735128;934.13;24.51;44.29;65;0.25
1;True;2025-02-11 18:32:20.201000;1739298740201;934.29;24.53;44.32;65;0.25
1;True;2025-02-11 18:32:25.273000;1739298745273;935.16;24.54;44.3;65;0.25
1;True;2025-02-11 18:32:30.346000;1739298750346;935.03;24.51;44.25;65;0.25
1;True;2025-02-11 18:32:35.417000;1739298755417;935.21;24.53;44.25;65;0.25
1;True;2025-02-11 18:32:40.489000;1739298760489;935.2;24.54;44.16;65;0.25
1;True;2025-02-11 18:32:45.561000;1739298765561;935.42;24.51;44.23;65;0.25
1;True;2025-02-11 18:32:50.633000;1739298770633;935.25;24.51;44.2;65;0.25
1;True;2025-02-11 18:32:55.705000;1739298775705;935.54;24.51;44.19;65;0.25
